id,screen_name,subset,category,label,n_tweets,verified,friends_count,followers_count,listed_count,favorites_count,hashtag_count,mentions_count,retweet_count,reply_count,url_count,statuses_count,ffratio,avg_hashtag,avg_retweets,avg_replies,avg_mentions,avg_url,avg_user_engagement,unique_word_count,unique_word_use,punctuation_count,avg_sentence_length,punctuation_density,profile_completeness,description_binary,default_profile,default_profile_image,geo_enabled,profile_background_tile,avg_polarity,avg_subjectivity
121795261,Malakai64,fake_followers,Fake followers,1,0,0.0,459.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.013043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122075266,cyril31340,fake_followers,Fake followers,1,0,0.0,328.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0060790273556231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
122511648,mariachua16,fake_followers,Fake followers,1,0,0.0,465.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.02575107296137339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122963011,yokishan1989,fake_followers,Fake followers,1,0,0.0,943.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.006355932203389831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
123358291,EduardoHuguet,fake_followers,Fake followers,1,0,0.0,623.0,68.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,0.10897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
123599990,karinaca20,fake_followers,Fake followers,1,0,0.0,371.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.026881720430107527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123952912,donsilabas,fake_followers,Fake followers,1,0,0.0,407.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.004901960784313725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124419079,clarisse032592,fake_followers,Fake followers,1,0,0.0,471.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
124447429,Lamarcio,fake_followers,Fake followers,1,0,0.0,935.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124964940,verionboss,fake_followers,Fake followers,1,0,0.0,574.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0052173913043478265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125514462,sean6970,fake_followers,Fake followers,1,0,0.0,329.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
125528862,karlabortoluzzi,fake_followers,Fake followers,1,0,0.0,557.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.08064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
126216653,Naty_Gazzano,fake_followers,Fake followers,1,0,0.0,304.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.006557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
126984069,ALMITHA32,fake_followers,Fake followers,1,0,0.0,591.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.010135135135135136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127375715,azemon200,fake_followers,Fake followers,1,0,0.0,597.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,244.0,0.051839464882943144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127423382,caperuza68,fake_followers,Fake followers,1,0,0.0,508.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.043222003929273084,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.18181818181818182,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
128278995,sobreguapo,fake_followers,Fake followers,1,0,0.0,1927.0,310.0,3.0,671.0,0.0,0.0,0.0,0.0,0.0,58.0,0.1607883817427386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0
128595293,a_a_khattak,fake_followers,Fake followers,1,0,0.0,1011.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.005928853754940711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128620164,kittykat229,fake_followers,Fake followers,1,0,0.0,583.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.008561643835616438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128933295,teusoares,fake_followers,Fake followers,1,0,0.0,572.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,32.0,0.005235602094240838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129729416,LanlaHahe,fake_followers,Fake followers,1,0,0.0,569.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129899218,Monzter12,fake_followers,Fake followers,1,0,0.0,368.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129966583,Loliiux,fake_followers,Fake followers,1,0,0.0,651.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.04294478527607362,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.9090909090909091,13.0,11.0,0.10743801652892562,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
130303998,Psicolivares,fake_followers,Fake followers,1,0,0.0,783.0,121.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,804.0,0.15433673469387754,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7857142857142857,0.0,14.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
132278621,ady22hh,fake_followers,Fake followers,1,0,0.0,624.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132494511,lenz_14,fake_followers,Fake followers,1,0,0.0,555.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0035971223021582736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133434448,Amayvas,fake_followers,Fake followers,1,0,0.0,413.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133762771,katihuscaher,fake_followers,Fake followers,1,0,0.0,463.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,0.040948275862068964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
134332869,oscar2129,fake_followers,Fake followers,1,0,0.0,429.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,0.03255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
134435538,shreeswara,fake_followers,Fake followers,1,0,0.0,1998.0,73.0,1.0,1262.0,0.0,0.0,0.0,0.0,0.0,1333.0,0.03651825912956478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,0.0
134678238,alex_alizo,fake_followers,Fake followers,1,0,0.0,388.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.043701799485861184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
135026061,lenner18,fake_followers,Fake followers,1,0,0.0,413.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.036231884057971016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
135555380,yunfeng7456203,fake_followers,Fake followers,1,0,0.0,578.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015544041450777202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135637721,Rafitaone,fake_followers,Fake followers,1,0,0.0,549.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,1.0,11.0,0.018867924528301886,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0
135680610,imkjf,fake_followers,Fake followers,1,0,0.0,408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0024449877750611247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0
136277724,H8M3R8,fake_followers,Fake followers,1,0,0.0,418.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014319809069212411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137515361,angelique19999,fake_followers,Fake followers,1,0,0.0,548.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
137959629,Dans_gokiel,fake_followers,Fake followers,1,0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
138190464,rodrigootrancee,fake_followers,Fake followers,1,0,0.0,601.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.02823920265780731,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.08333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138211958,ochin263,fake_followers,Fake followers,1,0,0.0,570.0,41.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,381.0,0.07180385288966724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
139270785,siddaust,fake_followers,Fake followers,1,0,0.0,531.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140176665,Kel_GS,fake_followers,Fake followers,1,0,0.0,1258.0,133.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.10563939634630659,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9166666666666666,4.0,6.0,0.058823529411764705,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
140200549,sonidocotlan,fake_followers,Fake followers,1,0,0.0,399.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0
141394735,0412madspell,fake_followers,Fake followers,1,0,0.0,606.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.006589785831960461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141711158,fonk22,fake_followers,Fake followers,1,0,0.0,425.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.011737089201877934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141886393,KliinOo,fake_followers,Fake followers,1,0,0.0,301.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142150030,Clau_Ulloa,fake_followers,Fake followers,1,0,0.0,445.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03139013452914798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
142876983,k_a_r_y_s,fake_followers,Fake followers,1,0,0.0,513.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.033073929961089495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0
143972736,mariiipretty,fake_followers,Fake followers,1,0,0.0,439.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9333333333333333,0.0,15.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0
144038714,timeoutmiranda,fake_followers,Fake followers,1,0,0.0,974.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
144748986,clon009,fake_followers,Fake followers,1,0,0.0,427.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07009345794392523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145022907,DustinWatson3,fake_followers,Fake followers,1,0,0.0,1010.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.011869436201780416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
145602813,zorkiy1982,fake_followers,Fake followers,1,0,0.0,628.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,288.0,0.014308426073131956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146367402,lailadayanti,fake_followers,Fake followers,1,0,0.0,1054.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011374407582938388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146913214,elchidodesaul,fake_followers,Fake followers,1,0,0.0,154.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147107988,rockdrummer1990,fake_followers,Fake followers,1,0,0.0,575.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147266930,Normanndk,fake_followers,Fake followers,1,0,0.0,406.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.007371007371007371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147813988,hackedbiz,fake_followers,Fake followers,1,0,0.0,560.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,11.0,0.0136986301369863,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.25,0.4
147847633,xharuu,fake_followers,Fake followers,1,0,0.0,567.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.8518518518518519,3.0,9.0,0.022058823529411766,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.35714285714285715
147852405,kapaicha,fake_followers,Fake followers,1,0,0.0,399.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147954455,lele5m,fake_followers,Fake followers,1,0,0.0,544.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.023853211009174313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148151604,saul460,fake_followers,Fake followers,1,0,0.0,592.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.013490725126475547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148896431,zpuky,fake_followers,Fake followers,1,0,0.0,441.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,0.011312217194570135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150524058,atom880923,fake_followers,Fake followers,1,0,0.0,510.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.023483365949119372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150861478,sappasit_jitjan,fake_followers,Fake followers,1,0,0.0,524.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.030476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5714285714285714,2.0,7.0,0.03389830508474576,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.4875,0.75
151474227,ca2chon,fake_followers,Fake followers,1,0,0.0,388.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.04627249357326478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152259498,undefided,fake_followers,Fake followers,1,0,0.0,569.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0.007017543859649123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
152846674,tungmaye,fake_followers,Fake followers,1,0,0.0,375.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153575796,lsmith86,fake_followers,Fake followers,1,0,0.0,613.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011400651465798045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153824393,pedro_prek,fake_followers,Fake followers,1,0,0.0,534.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.001869158878504673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
153921560,Sil_Morita,fake_followers,Fake followers,1,0,0.0,570.0,35.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,207.0,0.06129597197898424,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8181818181818182,3.0,11.0,0.04838709677419355,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
154029272,azeeslk,fake_followers,Fake followers,1,0,0.0,394.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.015189873417721518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
154237500,moc_cando,fake_followers,Fake followers,1,0,0.0,404.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0024691358024691358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0
154283899,vanessajlc,fake_followers,Fake followers,1,0,0.0,353.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.031073446327683617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
154527192,ntimonesjr,fake_followers,Fake followers,1,0,0.0,609.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013114754098360656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
154856763,olobnew1,fake_followers,Fake followers,1,0,0.0,502.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005964214711729622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155102693,diegosorianov82,fake_followers,Fake followers,1,0,0.0,1069.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,0.06448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155644172,gus__duran,fake_followers,Fake followers,1,0,0.0,641.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.03115264797507788,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,12.0,0.013333333333333334,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
156085716,cocoboldetti,fake_followers,Fake followers,1,0,0.0,406.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0171990171990172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156213843,YulizaRachma,fake_followers,Fake followers,1,0,0.0,436.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.041189931350114416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156242211,bhabycarlo,fake_followers,Fake followers,1,0,0.0,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157371153,3rickm0nt,fake_followers,Fake followers,1,0,0.0,412.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.01937046004842615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157614264,Ciel_Noct,fake_followers,Fake followers,1,0,0.0,348.0,248.0,5.0,765.0,0.0,0.0,0.0,0.0,0.0,33128.0,0.7106017191977078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
157769562,Groteatjar,fake_followers,Fake followers,1,0,0.0,599.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0
157864555,nasantillan,fake_followers,Fake followers,1,0,0.0,539.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.024074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
