id,screen_name,subset,category,label,n_tweets,verified,friends_count,followers_count,listed_count,favorites_count,hashtag_count,mentions_count,retweet_count,reply_count,url_count,statuses_count,ffratio,avg_hashtag,avg_retweets,avg_replies,avg_mentions,avg_url,avg_user_engagement,unique_word_count,unique_word_use,punctuation_count,avg_sentence_length,punctuation_density,profile_completeness,description_binary,default_profile,default_profile_image,geo_enabled,profile_background_tile,avg_polarity,avg_subjectivity,source_dataset
1174684076,CockerhamqzbEur,FSF,Fake followers (fastfollowerz),1,0,0.0,177.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.095505617977528,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.9230769230769232,4.0,6.5,0.0555555555555555,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174684957,BaurahiElmer,FSF,Fake followers (fastfollowerz),1,0,0.0,242.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0617283950617283,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,8.0,0.0222222222222222,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.5,0.6,cresci-15
1174688455,BartonuqzBernie,FSF,Fake followers (fastfollowerz),1,0,0.0,186.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0481283422459893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174688940,RichardsonrfwJe,FSF,Fake followers (fastfollowerz),1,0,0.0,206.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0241545893719806,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174694204,TsosievqbJestin,FSF,Fake followers (fastfollowerz),1,0,0.0,211.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0424528301886792,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.9444444444444444,14.0,6.0,0.109375,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.55,cresci-15
1174695224,MccormickgcnEst,FSF,Fake followers (fastfollowerz),1,0,0.0,190.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0418848167539267,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,5.0,0.0208333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174696087,ReillyofgRoyce,FSF,Fake followers (fastfollowerz),1,0,0.0,206.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.038647342995169,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.9090909090909092,2.0,5.5,0.0285714285714285,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174699399,DecostanntGussi,FSF,Fake followers (fastfollowerz),1,0,0.0,203.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.9130434782608696,9.0,4.6,0.0714285714285714,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174700300,CowdensnjMarqui,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0339805825242718,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,9.0,0.065040650406504,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174703832,FerrettibxsVenn,FSF,Fake followers (fastfollowerz),1,0,0.0,192.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0155440414507772,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,12.0,0.0579710144927536,0.5,1.0,1.0,0.0,0.0,0.0,0.05,1.0,cresci-15
1174706054,ColongysDonita,FSF,Fake followers (fastfollowerz),1,0,0.0,186.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0320855614973262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174706798,MikedyaMargorie,FSF,Fake followers (fastfollowerz),1,0,0.0,211.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2272727272727272,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174707146,BaldwinbfuTina,FSF,Fake followers (fastfollowerz),1,0,0.0,219.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174709269,HazlettxwrBrand,FSF,Fake followers (fastfollowerz),1,0,0.0,196.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0304568527918781,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.875,3.0,8.0,0.0491803278688524,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174710902,PopewqiCrystle,FSF,Fake followers (fastfollowerz),1,0,0.0,228.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0393013100436681,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.8518518518518519,7.0,9.0,0.0482758620689655,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.25,0.7125,cresci-15
1174711836,GriffenrjeAlyse,FSF,Fake followers (fastfollowerz),1,0,0.0,209.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,13.0,5.0,0.1940298507462686,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174712372,WilkespvvDoreat,FSF,Fake followers (fastfollowerz),1,0,0.0,213.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0420560747663551,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9333333333333332,3.0,7.5,0.034090909090909,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174713944,FultzzbgKrystin,FSF,Fake followers (fastfollowerz),1,0,0.0,211.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0471698113207547,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.95,4.0,20.0,0.0327868852459016,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0565656565656565,0.2181818181818181,cresci-15
1174717800,NappervijCarola,FSF,Fake followers (fastfollowerz),1,0,0.0,224.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0311111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174719445,FitzpatrickhegV,FSF,Fake followers (fastfollowerz),1,0,0.0,210.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0473933649289099,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.1052631578947368,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174723886,EscalantessiDan,FSF,Fake followers (fastfollowerz),1,0,0.0,209.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,7.0,0.1428571428571428,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174724869,SebastianxhcHel,FSF,Fake followers (fastfollowerz),1,0,0.0,202.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0295566502463054,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,8.0,0.0178571428571428,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174725366,HurlburtcdbShar,FSF,Fake followers (fastfollowerz),1,0,0.0,203.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174725740,GreigerrDeborah,FSF,Fake followers (fastfollowerz),1,0,0.0,163.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.073170731707317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174727760,PettydxyMaragre,FSF,Fake followers (fastfollowerz),1,0,0.0,208.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0334928229665071,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,7.0,4.0,0.0636363636363636,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174728433,DoctorgwoAshley,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.058252427184466,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,4.0,19.0,0.0291970802919708,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174728950,LeathermansquLa,FSF,Fake followers (fastfollowerz),1,0,0.0,240.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0373443983402489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174733100,DecastroabaArge,FSF,Fake followers (fastfollowerz),1,0,0.0,216.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0276497695852534,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.8846153846153846,2.0,13.0,0.0128205128205128,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.2,0.5766666666666667,cresci-15
1174734559,MontezftuOra,FSF,Fake followers (fastfollowerz),1,0,0.0,201.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0742574257425742,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.9523809523809524,6.0,10.5,0.0476190476190476,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.5,0.5,cresci-15
1174735315,DaiglelbtDespin,FSF,Fake followers (fastfollowerz),1,0,0.0,185.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.8666666666666667,10.0,6.0,0.064516129032258,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.8,1.0,cresci-15
1174738568,OlesonhftPerla,FSF,Fake followers (fastfollowerz),1,0,0.0,214.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.1116279069767441,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,5.0,7.0,0.0675675675675675,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.3,0.4,cresci-15
1174739257,GuytonpklKrysty,FSF,Fake followers (fastfollowerz),1,0,0.0,202.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0541871921182266,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,8.0,3.25,0.1212121212121212,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174739436,WinfielddhcLeig,FSF,Fake followers (fastfollowerz),1,0,0.0,203.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0490196078431372,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.84,11.0,8.333333333333334,0.0763888888888889,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.0854545454545454,0.445,cresci-15
1174739780,MathisesvFleta,FSF,Fake followers (fastfollowerz),1,0,0.0,190.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0418848167539267,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.05,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174739790,SorensenplsHeid,FSF,Fake followers (fastfollowerz),1,0,0.0,203.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174740535,PleasantozgKimb,FSF,Fake followers (fastfollowerz),1,0,0.0,178.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0335195530726257,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.9130434782608696,4.0,7.666666666666667,0.0305343511450381,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.1166666666666666,0.3,cresci-15
1174742864,FontanakyaPatty,FSF,Fake followers (fastfollowerz),1,0,0.0,172.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0982658959537572,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.9411764705882352,7.0,17.0,0.047945205479452,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.0666666666666666,0.3,cresci-15
1174743122,BurdettjoqMarie,FSF,Fake followers (fastfollowerz),1,0,0.0,208.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.062200956937799,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.9444444444444444,4.0,9.0,0.043010752688172,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174743524,BremertphLucian,FSF,Fake followers (fastfollowerz),1,0,0.0,212.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0375586854460093,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.8846153846153846,9.0,13.0,0.0604026845637583,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174744404,PapasdeJerrica,FSF,Fake followers (fastfollowerz),1,0,0.0,213.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0373831775700934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174750884,CliftonvnoShari,FSF,Fake followers (fastfollowerz),1,0,0.0,196.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0406091370558375,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,2.0,0.2068965517241379,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.7,0.9,cresci-15
1174751144,RothdvwJoshua,FSF,Fake followers (fastfollowerz),1,0,0.0,216.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0691244239631336,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.875,7.0,6.0,0.0534351145038167,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.7,0.6000000000000001,cresci-15
1174753764,BraddyfceGlinda,FSF,Fake followers (fastfollowerz),1,0,0.0,186.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0641711229946524,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,9.0,6.0,0.1034482758620689,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.5,0.6,cresci-15
1174754300,BarneykwlDaniel,FSF,Fake followers (fastfollowerz),1,0,0.0,209.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174756808,MoberlycikCarol,FSF,Fake followers (fastfollowerz),1,0,0.0,192.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0362694300518134,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.9090909090909092,9.0,5.5,0.0569620253164556,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.5,0.6,cresci-15
1174757941,BonilladleSonya,FSF,Fake followers (fastfollowerz),1,0,0.0,209.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174759088,DrewsvbyMelaine,FSF,Fake followers (fastfollowerz),1,0,0.0,236.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0421940928270042,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.8461538461538461,8.0,13.0,0.0536912751677852,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174760396,StringfieldprjL,FSF,Fake followers (fastfollowerz),1,0,0.0,189.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,5.0,8.333333333333334,0.0344827586206896,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.6,1.0,cresci-15
1174762351,RutherfordfegMa,FSF,Fake followers (fastfollowerz),1,0,0.0,192.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0207253886010362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174763443,AckleyphnCelina,FSF,Fake followers (fastfollowerz),1,0,0.0,249.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,10.0,0.0120481927710843,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0333333333333333,0.0666666666666666,cresci-15
1174767468,JarboebvdKaryl,FSF,Fake followers (fastfollowerz),1,0,0.0,204.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0536585365853658,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.9523809523809524,8.0,5.25,0.0583941605839416,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.1,0.4916666666666667,cresci-15
1174768531,EldridgedgnDari,FSF,Fake followers (fastfollowerz),1,0,0.0,186.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0213903743315508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174771410,RoundyahjLatars,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0436893203883495,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,8.0,6.666666666666667,0.0597014925373134,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.25,0.5,cresci-15
1174771632,BartaditJacinta,FSF,Fake followers (fastfollowerz),1,0,0.0,196.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0558375634517766,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,7.0,15.0,0.0619469026548672,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.7,0.6000000000000001,cresci-15
1174773318,RandelgpsScotti,FSF,Fake followers (fastfollowerz),1,0,0.0,198.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0402010050251256,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,3.0,10.0,0.0476190476190476,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.3571428571428571,0.5714285714285714,cresci-15
1174773870,AguerolqzMaryjo,FSF,Fake followers (fastfollowerz),1,0,0.0,226.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.052863436123348,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.75,3.0,16.0,0.044776119402985,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174775082,WoodlandxvsLati,FSF,Fake followers (fastfollowerz),1,0,0.0,218.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0502283105022831,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.125,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174777898,NagleoojDorthey,FSF,Fake followers (fastfollowerz),1,0,0.0,192.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0621761658031088,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9166666666666666,12.0,8.0,0.0794701986754966,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174778406,MangumcsoTomoko,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.8461538461538461,7.0,13.0,0.0476190476190476,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.1286666666666666,0.6013333333333334,cresci-15
1174778426,GraysvzfOctavia,FSF,Fake followers (fastfollowerz),1,0,0.0,216.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0552995391705069,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.6428571428571429,14.0,5.6,0.0945945945945946,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174780532,LachbkaPearly,FSF,Fake followers (fastfollowerz),1,0,0.0,196.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0609137055837563,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.7647058823529411,2.0,17.0,0.0126582278481012,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.2778571428571428,0.5497619047619048,cresci-15
1174780674,WaltherfvzEllen,FSF,Fake followers (fastfollowerz),1,0,0.0,172.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0462427745664739,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9166666666666666,9.0,1.7142857142857142,0.173076923076923,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174780777,DeltorofagRory,FSF,Fake followers (fastfollowerz),1,0,0.0,217.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.055045871559633,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,4.0,4.5,0.0714285714285714,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174781010,LevinsongorMeli,FSF,Fake followers (fastfollowerz),1,0,0.0,200.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0398009950248756,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.7619047619047619,4.0,21.0,0.0314960629921259,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0416666666666666,0.2833333333333333,cresci-15
1174781425,MiloayzCharmain,FSF,Fake followers (fastfollowerz),1,0,0.0,200.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0547263681592039,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,4.0,4.5,0.0714285714285714,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174785036,TelloepnShona,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0388349514563106,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.8823529411764706,7.0,17.0,0.047945205479452,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174787304,RungerztNilsa,FSF,Fake followers (fastfollowerz),1,0,0.0,239.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,14.0,3.333333333333333,0.1473684210526315,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174789676,SalzmanqljGwen,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0533980582524271,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174790898,QuigleyeihZelda,FSF,Fake followers (fastfollowerz),1,0,0.0,174.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,8.0,0.0681818181818181,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174792195,LittlefieldaprS,FSF,Fake followers (fastfollowerz),1,0,0.0,185.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0591397849462365,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9473684210526316,8.0,6.333333333333333,0.0625,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,-0.1999999999999999,0.7555555555555555,cresci-15
1174793102,ArtiszpoChantel,FSF,Fake followers (fastfollowerz),1,0,0.0,218.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0639269406392694,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0952380952380952,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174797008,GeiszajDeedra,FSF,Fake followers (fastfollowerz),1,0,0.0,205.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0728155339805825,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,7.0,0.0208333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174800103,MessickrnoGoldi,FSF,Fake followers (fastfollowerz),1,0,0.0,219.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,10.0,4.4,0.0694444444444444,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.3083333333333333,0.4916666666666667,cresci-15
1174804556,KelchybuThuy,FSF,Fake followers (fastfollowerz),1,0,0.0,206.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0628019323671497,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,cresci-15
1174810141,LeeklxqDeidra,FSF,Fake followers (fastfollowerz),1,0,0.0,198.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0753768844221105,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,2.333333333333333,0.1016949152542373,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.4,0.8,cresci-15
